,username,tweetcreatedts,text,english
387,DannyKanaf,2021-11-13 10:04:38,"Moderna Ajukan Izin Penggunaan Vaksin Covid-19 pada Anak Kecil &gt;&gt; https://t.co/QNzdCV4Ws6

#Moderna #izin #Vaksin #Anak #COVID19 #kesehatan #fkcommunication #forumkeadilan https://t.co/AekkML4noT","Moderna submit permission to use Covid-19 vaccine in small children & gt; & gt;https://t.co/qNZDCv4WS6.

#Moderna #Izin #VAKSIN #Anak # Covid19 #Health #FKCommunication #ForumUneat https://t.co/aekkml4not"
388,DannyKanaf,2021-11-13 10:03:05,"80 Juta Orang Indonesia Sudah Jalani Vaksinasi Dosis Lengkap &gt;&gt; https://t.co/4o9O6RNEfT

#Vaksin #COVID19 #dosis #lengkap #kesehatan #fkcommunication #forumkeadilan https://t.co/NFu3aCkEah","80 million Indonesians have lived complete dose vaccination & gt; & gt;https://t.co/4o9o6rneft.

#VAKSIN # Covid19 #Dose # Completion #Health #FKCommunication #ForterUneants https://t.co/NFU3ACKEAH"
389,BerlandGroup,2021-11-13 09:39:12,"Komite Tetap Vaksinasi Jerman, STIKO, mengumumkan hanya #vaksin BioNTech-Pfizer yang boleh diberikan kepada orang di bawah usia 30 tahun.
Mengapa demikian? 🤔
https://t.co/ogPumIv8Wl","The German vaccination fixed committee, Stiko, announced only #vaksin bionth-pfizer that can be given to people under the age of 30.
Why so?🤔
https://t.co/ogpumiv8wl"
390,kotajakpus,2021-11-13 09:34:03,"Wali Kota Administrasi Jakarta Pusat Dhany Sukma meninjau vaksinasi Covid-19 di Rumah Sakit Yarsi, Cempaka Putih, Sabtu (13/11).
@aniesbaswedan @ArizaPatria @walikotajakpus @DKIJakarta @KecCempakaPutih 
#infojakpus #vaksin https://t.co/AbJC3vOkQ3","Jakarta administrative mayor Dhany Sukma reviewed Covid-19 vaccination at Yarsi Hospital, Cempaka Putih, Saturday (13/11).
@aniesbaswedan @arizapatria @WalikoteJakpus @dkijakarta @KecCakakaputih
#Infaksin #VAKSIN https://t.co/abjc3vokq3."
391,dw_indonesia,2021-11-13 09:30:00,"Komite Tetap Vaksinasi Jerman, STIKO, mengumumkan hanya #vaksin BioNTech-Pfizer yang boleh diberikan kepada orang di bawah usia 30 tahun.
Mengapa demikian? 🤔
https://t.co/ogPumIv8Wl","The German vaccination fixed committee, Stiko, announced only #vaksin bionth-pfizer that can be given to people under the age of 30.
Why so?🤔
https://t.co/ogpumiv8wl"
392,pikiran_rakyat,2021-11-13 09:22:18,"Kepala Organisasi Kesehatan Dunia (WHO) Buka Suara, Skandal Terkait Vaksin Covid-19 Dibongkar

https://t.co/PZ2HVX6bJe 

#who #skandal #vaksin #pandemi #virus #corona #dunia #internasional #luarnegeri #covid19 #indonesia #nasional #prmn #prmnsahabatumkm #pikiranrakyat","Head of World Health Organization (WHO) Open Voice, Scandal Related Covid-19 Vaccine Disassembled

https://t.co/PZ2HVX6BJE.

#WHO #Skandal #VAKSIN #Pandemi #Virus #Corona #Dunia #Internasional #Luarnegeri # Covid19 #Indonesia #National #Prmn #prmnsahabatumkm #Parikatat"
393,beritacovid,2021-11-13 08:44:59,"#Vaksin COVID-19 Buatan India, Covaxin, Dinilai Punya Efikasi Tinggi - Deutsche Welle #Covid #Covid19 https://t.co/BWgEApUgZQ","#VAKSIN COVID-19 Made in India, Covaxin, Rated Having High Effication - Deutsche Welle #Covid # Covid19 https://t.co/bwgeApugzq"
394,wekokuncara,2021-11-13 08:37:38,"#Nusantara Sertifikat vaksin Covid-19 yang berisi data pribadi di Kota Bandung menjadi bungkus gorengan. Pada selembar sertifikat tersebut berisi data pribadi orang yang telah divaksin, nomor telepon, alamat lengkap, dan tempat divaksin. #Vaksin 

https://t.co/J3Yc2Rf8J8","#Nusantara Covid-19 vaccine certificate containing personal data in the city of Bandung is a fried wrap.On a piece of certificate contains personal data of people who have been vaccinated, telephone number, full address, and vaccinated place.#Vaccine

https://t.co/j3yc2rf8j8."
395,Beritasatu,2021-11-13 08:36:16,"kesenjangan dalam distribusi dan akses vaksin Covid-19 di seluruh dunia ""menjadi sebuah skandal yang harus dihentikan sekarang.""
Selengkapnya: 👇 #Vaksin
https://t.co/JTMSW4NJ34","The gap in the distribution and access of Covid-19 vaccines around the world ""becomes a scandal that must be stopped now.""
Learn more: 👇 #VAKSIN
https://t.co/JTMSW4NJ34."
396,malangraya,2021-11-13 08:00:15,"Tahun 2022 Mulai Direalisasikan, Berapa #Harga Booster #Vaksin #Covid-19 Sinovac? - https://t.co/nE3w8ZBJQT 
#Biaya #Gratis #Indonesia #Jenis #Kategori #Kelompok #Kesehatan #Masyarakat #Penelitian #Penyakit #Penyebab #Virus https://t.co/W3azQ2fesO","In 2022 began to be realized, how did the #Vaksin # Covid-19 Sinovac price price?- https://t.co/ne3w8zbjqt.
#Ave #Gratis #Indonesia # Type #Categories #Broup #Health #Health #Masyarakat # Littleites #Fenyebab #Virus https://t.co/w3azq2feso"
397,melakafm,2021-11-13 07:57:54,"Pemberian vaksin COVID-19 keluaran Pfizer BioNTech kepada kanak-kanak berusia di bawah 12 tahun akan bermula pada 2022- KKM

@kementeriankesihatanmalaysia

#onenews #vaksin #covid19
Reposted from @onenewsonline https://t.co/aBqTrwRGtT","Covid-19 vaccine Products Pfizer BITECH products to children under 12 years old will begin at 2022- kkm

@Ministry of Health Malaysia

#onenews #vaksin # covid19
Reposted from @onenewsonline https://t.co/abqtrwrgtt"
398,lampostco,2021-11-13 07:54:06,"Kelurahan Gunungterang, Kecamata Langkapura, Bandar Lampung, menggelar program vaksinasi massal di kediaman RT masing-masing, Sabtu, 13 November 2021.
#vaksin #vaccination #vaccinated #vaksinlampung #lampostco
https://t.co/Y3lN9AXi7Z","Gunungterang Village, Kecamata Langkapura, Bandar Lampung, held a mass vaccination program at the residence of RT respectively, Saturday, November 13, 2021.
#VAKSIN #VACCINATION #VACCINATED #VAKSINLAMPUNG #LAMPOSTCO
https://t.co/Y3LN9AXI7Z."
399,serambinews,2021-11-13 07:37:44,"#JATAHVAKSIN
#TARGETVAKSIN
#VAKSIN

Stok atau penambahan vaksin yang diminta dengan yang diberikan jauh sekali.

https://t.co/EVB7Tx6IlY","#Jatahvaksin
#Targetvaksin
#VACCINE

Stock or add vaccine requested with the given far away.

https://t.co/evb7Tx6ily."
400,murianewscom,2021-11-13 07:28:02,"Hadiah Sepeda, Cara RS di Kudus Agar Warga Mau Divaksin Pfizer

Selengkapnya Klik Tautan Berikut ini 
#Kudus #Rumahsakit #Vaksin #Covid19 #Hadiah #Sepeda
 https://t.co/PQPIZSC80D","Bicycle gifts, Hospital Holy ways so that residents want to vaccinate Pfizer

Learn more click the following link
#Kudus #RumahSakit #VAKSIN # Covid19 # Gift #Sepeda
 https://t.co/pqPizSc80d."
401,murianewscom,2021-11-13 07:26:36,"Vaksin Imunisasi Anak di Jepara Hanya Cukup Sebulan

Selengkapnya Klik Tautan Berikut ini 
#Jepara #Vaksin #Imunisasi #Anak
 https://t.co/9Op6FWLvZp","The child's immunization vaccine in Jepara is only quite a month

Learn more click the following link
# #Vaksin #imunize #Anak
 https://t.co/9op6fwlvzp."
402,republikaonline,2021-11-13 07:01:35,"#Nusantara Sertifikat vaksin Covid-19 yang berisi data pribadi di Kota Bandung menjadi bungkus gorengan. Pada selembar sertifikat tersebut berisi data pribadi orang yang telah divaksin, nomor telepon, alamat lengkap, dan tempat divaksin. #Vaksin 

https://t.co/J3Yc2Rf8J8","#Nusantara Covid-19 vaccine certificate containing personal data in the city of Bandung is a fried wrap.On a piece of certificate contains personal data of people who have been vaccinated, telephone number, full address, and vaccinated place.#Vaccine

https://t.co/j3yc2rf8j8."
403,liralali998,2021-11-13 06:37:07,"Himbauan agar masyarakat mewaspadai penyebaran hoaks Covid-19 
#VaksinCovid19  #ProtokolKesehatan  #Covid19  #HoaksCovid-19 https://t.co/3KmRmWz6S7","Appeal so that the community is aware of the spread of Covid-19 hoax
# Vaksincovid19 #ProtokolHealth # Covid19 # HoakakCovid-19 https://t.co/3KMRMWZ6S7"
404,liralali998,2021-11-13 06:37:02,"Himbauan agar masyarakat mewaspadai penyebaran hoaks Covid-19 
#VaksinCovid19  #ProtokolKesehatan  #Covid19  #HoaksCovid-19 https://t.co/Ni7QDN0lOt","Appeal so that the community is aware of the spread of Covid-19 hoax
# Vaksincovid19 #ProtokolHealth # Covid19 # HoakakCovid-19 https://t.co/ni7qdn0lot"
405,liralali998,2021-11-13 06:36:56,"Himbauan agar masyarakat mewaspadai penyebaran hoaks Covid-19 
#VaksinCovid19  #ProtokolKesehatan  #Covid19  #HoaksCovid-19 https://t.co/GmYeNqWOZx","Appeal so that the community is aware of the spread of Covid-19 hoax
# VaksinCovid19 #ProtokolahHealth # Covid19 # HoakakCovid-19 https://t.co/GMyenQWoZX"
406,liralali998,2021-11-13 06:36:51,"Himbauan agar masyarakat mewaspadai penyebaran hoaks Covid-19 
#VaksinCovid19  #ProtokolKesehatan  #Covid19  #HoaksCovid-19 https://t.co/QXS8qlj4fY","Appeal so that the community is aware of the spread of Covid-19 hoax
# VaksinCovid19 #ProtokolHealth # Covid19 # HoakakCovid-19 https://t.co/QXS8QLJ4FY"
407,dikareza6,2021-11-13 06:36:25,"Himbauan agar masyarakat mewaspadai penyebaran hoaks Covid-19 
#VaksinCovid19  #ProtokolKesehatan  #Covid19  #HoaksCovid-19 https://t.co/kKa3bvdEgf","Appeal so that the community is aware of the spread of Covid-19 hoax
# VaksinCovid19 #ProtokolHealth # Covid19 # HoaksCovid-19 https://t.co/Kka3BVDEGF"
408,dikareza6,2021-11-13 06:36:19,"Himbauan agar masyarakat mewaspadai penyebaran hoaks Covid-19 
#VaksinCovid19  #ProtokolKesehatan  #Covid19  #HoaksCovid-19 https://t.co/qhAPkF9tc3","Appeal so that the community is aware of the spread of Covid-19 hoax
# VaksinCovid19 #ProtokolHealth # Covid19 # HoakakCovid-19 https://t.co/qhapkF9TC3"
409,dikareza6,2021-11-13 06:36:13,"Himbauan agar masyarakat mewaspadai penyebaran hoaks Covid-19 
#VaksinCovid19  #ProtokolKesehatan  #Covid19  #HoaksCovid-19 https://t.co/RaV4rjdNl5","Appeal so that the community is aware of the spread of Covid-19 hoax
# VaksinCovid19 #ProtokolHealth # Covid19 # HoaksCovid-19 https://t.co/rav4RJDNL5"
410,dikareza6,2021-11-13 06:36:07,"Himbauan agar masyarakat mewaspadai penyebaran hoaks Covid-19 
#VaksinCovid19  #ProtokolKesehatan  #Covid19  #HoaksCovid-19 https://t.co/1L4QqVVBM4","Appeal so that the community is aware of the spread of Covid-19 hoax
# VaksinCovid19 #ProtokolHealth # Covid19 # HoakakCovid-19 https://t.co/1l4qqvvbm4"
411,TheAirTimes,2021-11-13 06:29:55,"Sehingga kini, Program Imunisasi COVID-19 Kebangsaan (PICK) berjaya memberi vaksin kepada lebih 95 peratus populasi dewasa dan lebih 66 peratus populasi remaja.

@IsmailSabri60 @KKMPutrajaya @HishammuddinH2O

#COVID19 #AirTimes #PICK #Vaksin #Malaysia… https://t.co/XbzvOv21zo","To date, the National COVID-19 Immunization Program (PICK) has been able to vaccinate over 95 percent of adult populations and over 66 percent of teenage populations.

@ Ismailsabri60 @kkmputrajaya @ hishammuddinh2o

# COVID19 #AIRTIMES #PICK #VAKSIN # Malaysia ... https://t.co/xbzvov21zo"
412,serambinews,2021-11-13 06:24:51,"#VaksinCovid19 #Aceh 

Pemerintah pusat pada hari Kamis (11/11/2021), kembali mengirim vaksin sebanyak 200.280 dosis ke Aceh

https://t.co/h02JPbqLK9","# VaksinCovid19 #aceh

The central government on Thursday (11/11/2021), again sent a vaccine of 200,280 doses to Aceh

https://t.co/H02JPBQLK9."
413,RosiSalisa,2021-11-13 06:08:43,"Awas! Ribuan Konten Hoaks Vaksin Covid-19 Masih Banyak Beredar
#ArusBaik
#Hoaks
#vaksincovid19 
https://t.co/RbJBG1kPzE","Watch out!Thousands of Content Hoaks Vaccine Covid-19 Still Lots of Circulating
#ArusBaik
#Hoaks.
# VaksinCovid19.
https://t.co/rbjbg1kpze."
414,RogerSutiyono,2021-11-13 06:08:37,"Awas! Ribuan Konten Hoaks Vaksin Covid-19 Masih Banyak Beredar
#ArusBaik
#Hoaks
#vaksincovid19 
https://t.co/RbJBG1kPzE","Watch out!Thousands of Content Hoaks Vaccine Covid-19 Still Lots of Circulating
#ArusBaik
#Hoaks.
# VaksinCovid19.
https://t.co/rbjbg1kpze."
415,restifauziahh__,2021-11-13 06:08:35,"Awas! Ribuan Konten Hoaks Vaksin Covid-19 Masih Banyak Beredar
#ArusBaik
#Hoaks
#vaksincovid19 
https://t.co/RbJBG1kPzE","Watch out!Thousands of Content Hoaks Vaccine Covid-19 Still Lots of Circulating
#ArusBaik
#Hoaks.
# VaksinCovid19.
https://t.co/rbjbg1kpze."
416,KangOmong,2021-11-13 06:08:29,"Awas! Ribuan Konten Hoaks Vaksin Covid-19 Masih Banyak Beredar
#ArusBaik
#Hoaks
#vaksincovid19 
https://t.co/RbJBG1kPzE","Watch out!Thousands of Content Hoaks Vaccine Covid-19 Still Lots of Circulating
#ArusBaik
#Hoaks.
# VaksinCovid19.
https://t.co/rbjbg1kpze."
417,GATRA_com,2021-11-13 05:20:01,"KBRI Paramaribo Fasilitasi Repatriasi Mandiri 88 WNI dari Suriname dan Guyana ke Indonesia

#kbri #paramaribo #pmi #wni #pandemi #vaksin https://t.co/qDy8XcPUtK","Indonesian Embassy in Paramaribo Facilitates Mandiri Mandiri Ratration 88 Indonesian WNI from Suriname and Guyana to Indonesia

#KBRI #Paramaribo #PMI #WNI #Pandemi #VAKSIN https://t.co/qdy8xcputk"
418,serambinews,2021-11-13 05:10:27,"#Vaksin #Covid19 #VirusCorona #CoronaVirus #AcehUtara |

Stok Vaksin di Aceh Utara Sudah Menipis
https://t.co/J248zyGRnL","#VAKSIN # COVID19 #VIRUSCORONA #CORONAVIRUS #ACHUTARA |

The vaccine stock in North Aceh has been thinning
https://t.co/j248zygrnl."
419,GATRA_com,2021-11-13 05:05:02,"Antisipasi Vaksin Kedaluwarsa, Ini Strategi Dinkes Blora

#vaksin #vaksinasi #pandemi #covid19 https://t.co/OcfWK9SvZw","Anticipate the expiration vaccine, this is the Blora Health Office strategy

#VAKSIN #VACTIVE #Pandemi # covid19 https://t.co/OCFWK9SVZW"
420,GATRA_com,2021-11-13 04:11:01,"Warga Membludak, Dinkes Batanghari Optimis Wujudkan Target Vaksinasi

#vaksinasi #vaksin #pandemi #covid19 https://t.co/Hej8WjQmK0","Residents Booming, Batanghari Dinkes Optimistic to Realize Vaccination Targets

#VACKINATION #VAKSIN #Pandemi # covid19 https://t.co/heJ8WJQMK0"
421,SekKarangjati,2021-11-13 03:58:13,"Pendampingan pelaksanaan vaksinasi tahap 2 bertempat di Puskesmas Karangjati.

#sukseskanvaksìnasi 
#patuhiprotokolkesehatan 
#PatuhiPPKMdanVaksinasi 
#VaksinasiPerketatProkes 
#vaksincovid19 https://t.co/eAhs1EEhLc","Assistance for the implementation of stage 2 vaccination is located at the Karangjati Health Center.

# SuccessfulVaksìnasi
#Patuhiprotokolhealth
#PatuhippkmdanVACTIVE
#VexationPerketatProkes
# VaksinCovid19 https://t.co/eahs1eehlc."
422,polsekcimenyan2,2021-11-13 03:53:16,"Polsek Cimenyan kembali gerai vaksinasi di desa cikadut 
#vaksìncovid19 https://t.co/aFrBEnKkXY","The poleek is a Catherk Back Vaccination in Cikadut Village
# vacaìncovid19 https://t.co/AfRbenkkxy"
423,Andespen1,2021-11-13 02:40:00,"Top News Koran Rakyat Merdeka

Disampaikan Epidemiolog UI Di FGD Dengan RM
Insya Allah, Gelombang Ketiga Covid Tak Datang

#Vaksin #vaksinasi #Corona #coronavirus #COVID19 #COVID #RakyatMerdeka #RMid

https://t.co/cvc415Qddg","Top News Merdeka Rakyat Newspaper

Delivered the UI epidemiologist at FGD with RM
God willing, the third wave of Covid did not come

#VAKSIN #VACTIVE #CORONA #CORONAVIRUS # COVID19 #Covid #ROCYTHEPLE #RMID

https://t.co/CVC415QDDG."
424,pikiran_rakyat,2021-11-13 02:12:01,"Malaysia Ancam akan Berikan Sanksi kepada Puluhan Ribu PNS yang Tidak Divaksin Covid-19

#malaysia #pns #COVID19 #vaksin
https://t.co/qtPNEFZ5uG via @YouTube","Malaysia Threatens to Give Sanctions to Tens of Thousands of Civil Civil Servants Not Divaksin Covid-19

#Malaysia #pns # covid19 #VAKSIN
https://t.co/qtPnefz5UG via @youtube."
425,TabananPolres,2021-11-13 01:23:39,Stop Menyebarkan Hoax Tentang Vaksin Covid-19. #vaksìncovid19 #vaksinpresisi #vaksinpresisitnipolri #lawanhoaxcorona19 #BersatuLawanCorona #polrestabanan https://t.co/SChL3W1svq,Stop spread hoax on Covid-19 vaccine.# vaksìncovid19 #VakSinpresisi #VakSinpresisitnipolri # versacaoaxcorona19 #Bersatulawancorona #polrestabanan https://t.co/SCHL3W1SVQ
426,getaranmy,2021-11-13 01:13:18,"Tahap antibodi yang terhasil selepas pengambilan dua dos lengkap beberapa jenis vaksin COVID-19 akan berkurangan dalam tempoh tiga hingga enam bulan.

#GetaranMY | #Semasa | #Vaksin 

https://t.co/7kL16fA02J","The resulting antibody level after the consumption of two complete doses of several types of COVID-19 vaccines will decrease within three to six months.

#GETARYMY |#Semasa |#Vaccine

https://t.co/7kl16fa02j"
427,TabananHumas,2021-11-13 01:09:29,Stop Menyebarkan Hoax Tentang Vaksin Covid-19. #vaksìncovid19 #vaksinpresisi #vaksinpresisitnipolri #lawanhoaxcorona19 #BersatuLawanCorona #polrestabanan https://t.co/psG3lKDT8m,Stop spread hoax on Covid-19 vaccine.# vaksìncovid19 #VakSinpresisi #VakSinPresisitnipolri # versacaoaxcorona19 #Bersatulawancorona #polrestabanan https://t.co/psG3LKDT8M
428,PSelemadeg,2021-11-13 01:08:28,Stop Menyebarkan Hoax Tentang Vaksin Covid-19. #vaksìncovid19 #vaksinpresisi #vaksinpresisitnipolri #lawanhoaxcorona19 #BersatuLawanCorona #polrestabanan https://t.co/SChL3W1svq,Stop spread hoax on Covid-19 vaccine.# vaksìncovid19 #VakSinpresisi #VakSinpresisitnipolri # versacaoaxcorona19 #Bersatulawancorona #polrestabanan https://t.co/SCHL3W1SVQ
429,TabananPolres,2021-11-13 01:06:33,Stop Menyebarkan Hoax Tentang Vaksin Covid-19. #vaksìncovid19 #vaksinpresisi #vaksinpresisitnipolri #lawanhoaxcorona19 #BersatuLawanCorona #polrestabanan https://t.co/psG3lKDT8m,Stop spread hoax on Covid-19 vaccine.# vaksìncovid19 #VakSinpresisi #VakSinPresisitnipolri # versacaoaxcorona19 #Bersatulawancorona #polrestabanan https://t.co/psG3LKDT8M
430,PolsekPupuan,2021-11-13 00:51:20,Stop Menyebarkan Hoax Tentang Vaksin Covid-19. #vaksìncovid19 #vaksinpresisi #vaksinpresisitnipolri #lawanhoaxcorona19 #BersatuLawanCorona #polrestabanan https://t.co/7iFlx1nem0,Stop spread hoax on Covid-19 vaccine.# vaksìncovid19 #VakSinpresisi #VakSinpresisitnipolri # versacaoaxcorona19 #Bersatulawancorona #polrestabanan https://t.co/7IFLX1NEM0
431,Andespen1,2021-11-13 00:45:00,"Top News Koran Rakyat Merdeka

Masuk Uji Klinis Ke Manusia
Vaksin Merah Putih, Semoga Bisa Digunakan Tahun Depan

#VaksinMerahPutih #Vaksin #vaksinasi #VaksinasiNasional #Corona #coronavirus #COVID19 #COVID #RakyatMerdeka #RMid

https://t.co/3K4i7Lv2cF","Top News Merdeka Rakyat Newspaper

Enter clinical trials to humans
Red and white vaccine, hopefully it can be used next year

#VaksinMerahan Putih #Vaksin #Vaksinasi #VakSinasinational #Corona #Coronavirus # Covid19 #Covid #ROKYTHEPLE #RMID

https://t.co/3K4i7LV2CF."
432,Andespen1,2021-11-13 00:40:00,"Top News Koran Rakyat Merdeka

Pemerintah Ancam Beri Sanksi
29 Ribu PNS Malaysia Ogah Divaksin Corona

#Vaksin #vaksinasi #Corona #coronavirus #COVID19 #COVID #RakyatMerdeka #RMid

https://t.co/xbDDVtRrC0","Top News Merdeka Rakyat Newspaper

Government Threatens to Give Sanctions
29 thousand Malaysian civil servants were released by Corona

#VAKSIN #VACTIVE #CORONA #CORONAVIRUS # COVID19 #Covid #ROCYTHEPLE #RMID

https://t.co/XBDVTRRC0."
433,getaranmy,2021-11-13 00:10:53,"Pemberian dos penggalak menggunakan vaksin Corminaty keluaran Pfizer mula diberikan kepada petugas barisan hadapan, warga emas dan golongan komorbid sejak 13 Oktober lalu.

#GetaranMY | #Semasa | #Vaksin

Klik untuk baca: 
https://t.co/EjP4PfxY7C https://t.co/UvgwOVvJlS","The giving of booster doses using Pfizer's corminat vaccine was given to frontline officers, senior citizens and Komorbid groups since October 13.

#GETARYMY |#Semasa |#Vaccine

Click to read:
https://t.co/ejp4pfxy7c https://t.co/uvgwovvjls"
434,HBaturiti,2021-11-12 23:59:17,Stop Menyebarkan Hoax Tentang Vaksin Covid-19. #vaksìncovid19 #vaksinpresisi #vaksinpresisitnipolri #lawanhoaxcorona19 #BersatuLawanCorona #polrestabanan https://t.co/SDcAyr4gal,Stop spread hoax on Covid-19 vaccine.# vaksìncovid19 #VakSinpresisi #VakSinPresisitnipolri # versacaoaxcorona19 #Bersatulawancorona #polrestabanan https://t.co/sdcayr4gal
435,humaspolsektbn,2021-11-12 23:56:51,Stop Menyebarkan Hoax Tentang Vaksin Covid-19. #vaksìncovid19 #vaksinpresisi #vaksinpresisitnipolri #lawanhoaxcorona19 #BersatuLawanCorona #polrestabanan https://t.co/sNGZ757G2U,Stop spread hoax on Covid-19 vaccine.# vaksìncovid19 #VakSinpresisi #VakSinPresisitNipolri # versacaoaxcorona19 #Bersatulawancorona #polrestabanan https://t.co/sNGz757G2U
436,polsekmarga,2021-11-12 23:56:32,Stop Menyebarkan Hoax Tentang Vaksin Covid-19. #vaksìncovid19 #vaksinpresisi #vaksinpresisitnipolri #lawanhoaxcorona19 #BersatuLawanCorona #polrestabanan https://t.co/Mc0epOvC3s,Stop spread hoax on Covid-19 vaccine.# vaksìncovid19 #VakSinpresisi #VakSinpresisitnipolri # versacaoaxcorona19 #Bersatulawancorona #polrestabanan https://t.co/mc0epovc3s
